# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  490       3.405945883865e-10       1.507544831831e-12      -1.074229056240e-11       0.000000000000e+00       6.791622264174e-14       1.978133995432e-15       8.156867146549e-16 
  491       3.420618241953e-10       1.484844169269e-12      -1.066033665287e-11       0.000000000000e+00       6.743398245972e-14       1.919389457512e-15       8.025217301854e-16 
  492       3.435141368127e-10       1.462423159336e-12      -1.057421843014e-11       0.000000000000e+00       6.695607309800e-14       1.862602638594e-15       7.893711803023e-16 
  493       3.449506747385e-10       1.440296769893e-12      -1.048399352072e-11       0.000000000000e+00       6.648243877665e-14       1.807741036008e-15       7.762365474090e-16 
  494       3.463705753518e-10       1.418480148781e-12      -1.038972101611e-11       0.000000000000e+00       6.601302163939e-14       1.754771277672e-15       7.631193235327e-16 
  495       3.477729648600e-10       1.396988624608e-12      -1.029146148108e-11       0.000000000000e+00       6.554776174065e-14       1.703659117073e-15       7.500210103371e-16 
  496       3.491569582469e-10       1.375837707536e-12      -1.018927696188e-11       0.000000000000e+00       6.508659703257e-14       1.654369428243e-15       7.369431191357e-16 
  497       3.505216592211e-10       1.355043090061e-12      -1.008323099443e-11       0.000000000000e+00       6.462946335193e-14       1.606866200735e-15       7.238871709050e-16 
  498       3.518661601643e-10       1.334620647805e-12      -9.973388612591e-12       0.000000000000e+00       6.417629440726e-14       1.561112534606e-15       7.108546962976e-16 
  499       3.531895420794e-10       1.314586440295e-12      -9.859816356366e-12       0.000000000000e+00       6.372702176573e-14       1.517070635389e-15       6.978472356553e-16 
  500       3.544908745392e-10       1.294956711749e-12      -9.742582280111e-12       0.000000000000e+00       6.328157484024e-14       1.474701809074e-15       6.848663390224e-16 
  501       3.557692156345e-10       1.275747891866e-12      -9.621755960774e-12       0.000000000000e+00       6.283988087636e-14       1.433966457086e-15       6.719135661585e-16 
  502       3.570236119226e-10       1.256976596605e-12      -9.497408506113e-12       0.000000000000e+00       6.240186493937e-14       1.394824071261e-15       6.589904865519e-16 
  503       3.582530983754e-10       1.238659628975e-12      -9.369612562915e-12       0.000000000000e+00       6.196744990122e-14       1.357233228828e-15       6.460986794330e-16 
  504       3.594566983277e-10       1.220813979814e-12      -9.238442325222e-12       0.000000000000e+00       6.153655642757e-14       1.321151587379e-15       6.332397337868e-16 
  505       3.606335534880e-10       1.203455061718e-12      -9.103972391235e-12       0.000000000000e+00       6.110911581913e-14       1.286540085642e-15       6.204151269819e-16 
  506       3.617833181931e-10       1.186591353244e-12      -8.966274281110e-12       0.000000000000e+00       6.068510896907e-14       1.253375689072e-15       6.076258567838e-16 
  507       3.629057764095e-10       1.170229601956e-12      -8.825419835047e-12       0.000000000000e+00       6.026452850229e-14       1.221639001545e-15       5.948727987657e-16 
  508       3.640007127080e-10       1.154376577288e-12      -8.681482363205e-12       0.000000000000e+00       5.984736601566e-14       1.191310089738e-15       5.821568266914e-16 
  509       3.650679122728e-10       1.139039070504e-12      -8.534536653378e-12       0.000000000000e+00       5.943361207101e-14       1.162368480087e-15       5.694788124707e-16 
  510       3.661071609113e-10       1.124223894649e-12      -8.384658978679e-12       0.000000000000e+00       5.902325618823e-14       1.134793155733e-15       5.568396261159e-16 
  511       3.671182450632e-10       1.109937884507e-12      -8.231927105221e-12       0.000000000000e+00       5.861628683822e-14       1.108562553478e-15       5.442401356978e-16 
  512       3.681009518099e-10       1.096187896554e-12      -8.076420299799e-12       0.000000000000e+00       5.821269143602e-14       1.083654560740e-15       5.316812073023e-16 
  513       3.690550688841e-10       1.082980808918e-12      -7.918219337573e-12       0.000000000000e+00       5.781245633378e-14       1.060046512500e-15       5.191637049856e-16 
  514       3.699803846791e-10       1.070323521327e-12      -7.757406509748e-12       0.000000000000e+00       5.741556681381e-14       1.037715188263e-15       5.066884907314e-16 
  515       3.708766882581e-10       1.058222955073e-12      -7.594065631257e-12       0.000000000000e+00       5.702200708165e-14       1.016636809004e-15       4.942564244062e-16 
  516       3.717437693639e-10       1.046686052959e-12      -7.428282048444e-12       0.000000000000e+00       5.663176025907e-14       9.967870341243e-16       4.818683637159e-16 
  517       3.725814184281e-10       1.035719779261e-12      -7.260142646742e-12       0.000000000000e+00       5.624480837711e-14       9.781409584029e-16       4.695251641618e-16 
  518       3.733894265803e-10       1.025331119679e-12      -7.089735858359e-12       0.000000000000e+00       5.586113236914e-14       9.606731089509e-16       4.572276789968e-16 
  519       3.741675856579e-10       1.015527081296e-12      -6.917151669956e-12       0.000000000000e+00       5.548071206389e-14       9.443574421634e-16       4.449767591814e-16 
  520       3.749156882154e-10       1.006314692529e-12      -6.742481630333e-12       0.000000000000e+00       5.510352617846e-14       9.291673406726e-16       4.327732533401e-16 
  521       3.756335275336e-10       9.977010030881e-13      -6.565818858109e-12       0.000000000000e+00       5.472955231139e-14       9.150756103011e-16       4.206180077172e-16 
  522       3.763208976291e-10       9.896930839311e-13      -6.387258049400e-12       0.000000000000e+00       5.435876693570e-14       9.020544770140e-16       4.085118661331e-16 
  523       3.769775932640e-10       9.822980272175e-13      -6.206895485509e-12       0.000000000000e+00       5.399114539187e-14       8.900755838726e-16       3.964556699407e-16 
  524       3.776034099548e-10       9.755229462648e-13      -6.024829040600e-12       0.000000000000e+00       5.362666188097e-14       8.791099879869e-16       3.844502579809e-16 
  525       3.781981439822e-10       9.693749755037e-13      -5.841158189384e-12       0.000000000000e+00       5.326528945759e-14       8.691281574688e-16       3.724964665394e-16 
  526       3.787615924002e-10       9.638612704337e-13      -5.655984014800e-12       0.000000000000e+00       5.290700002299e-14       8.600999683847e-16       3.605951293026e-16 
  527       3.792935530458e-10       9.589890075782e-13      -5.469409215696e-12       0.000000000000e+00       5.255176431803e-14       8.519947017085e-16       3.487470773135e-16 
  528       3.797938245483e-10       9.547653844400e-13      -5.281538114512e-12       0.000000000000e+00       5.219955191628e-14       8.447810402746e-16       3.369531389282e-16 
  529       3.802622063386e-10       9.511976194565e-13      -5.092476664961e-12       0.000000000000e+00       5.185033121704e-14       8.384270657310e-16       3.252141397718e-16 
  530       3.806984986586e-10       9.482929519552e-13      -4.902332459712e-12       0.000000000000e+00       5.150406943835e-14       8.329002554917e-16       3.135309026946e-16 
  531       3.811025025709e-10       9.460586421093e-13      -4.711214738071e-12       0.000000000000e+00       5.116073261006e-14       8.281674796901e-16       3.019042477285e-16 
  532       3.814740199678e-10       9.445019708924e-13      -4.519234393660e-12       0.000000000000e+00       5.082028556685e-14       8.241949981316e-16       2.903349920426e-16 
  533       3.818128535810e-10       9.436302400345e-13      -4.326503982106e-12       0.000000000000e+00       5.048269194128e-14       8.209484572466e-16       2.788239498997e-16 
  534       3.821188069908e-10       9.434507719773e-13      -4.133137728715e-12       0.000000000000e+00       5.014791415680e-14       8.183928870438e-16       2.673719326125e-16 
  535       3.823916846357e-10       9.439709098291e-13      -3.939251536159e-12       0.000000000000e+00       4.981591342082e-14       8.164926980622e-16       2.559797484996e-16 
  536       3.826312918216e-10       9.451980173206e-13      -3.744962992156e-12       0.000000000000e+00       4.948664971772e-14       8.152116783251e-16       2.446482028415e-16 
  537       3.828374347314e-10       9.471394787603e-13      -3.550391377150e-12       0.000000000000e+00       4.916008180191e-14       8.145129902922e-16       2.333780978371e-16 
  538       3.830099204344e-10       9.498026989895e-13      -3.355657671998e-12       0.000000000000e+00       4.883616719085e-14       8.143591678128e-16       2.221702325595e-16 
  539       3.831485568954e-10       9.531951033379e-13      -3.160884565647e-12       0.000000000000e+00       4.851486215809e-14       8.147121130789e-16       2.110254029123e-16 
  540       3.832531529844e-10       9.573241375790e-13      -2.966196462815e-12       0.000000000000e+00       4.819612172631e-14       8.155330935777e-16       1.999444015857e-16 
  541       3.833235184861e-10       9.621972678855e-13      -2.771719491681e-12       0.000000000000e+00       4.787989966037e-14       8.167827390449e-16       1.889280180127e-16 
  542       3.833594641089e-10       9.678219807845e-13      -2.577581511555e-12       0.000000000000e+00       4.756614846032e-14       8.184210384174e-16       1.779770383251e-16 
  543       3.833608014947e-10       9.742057831128e-13      -2.383912120570e-12       0.000000000000e+00       4.725481935445e-14       8.204073367863e-16       1.670922453100e-16 
  544       3.833274148933e-10       9.813545197158e-13      -2.190832445765e-12       0.000000000000e+00       4.694586991226e-14       8.227083162050e-16       1.562743352956e-16 
  545       3.832594782758e-10       9.892672771551e-13      -1.998424197474e-12       0.000000000000e+00       4.663928712147e-14       8.253221790274e-16       1.455236664559e-16 
  546       3.831572440494e-10       9.979413435397e-13      -1.806759802018e-12       0.000000000000e+00       4.633506491475e-14       8.282551056826e-16       1.348405036849e-16 
  547       3.830209719565e-10       1.007373877723e-12      -1.615912547923e-12       0.000000000000e+00       4.603319660187e-14       8.315133295475e-16       1.242251009791e-16 
  548       3.828509291127e-10       1.017561908575e-12      -1.425956589465e-12       0.000000000000e+00       4.573367486573e-14       8.351031371309e-16       1.136777013606e-16 
  549       3.826473900457e-10       1.028502334261e-12      -1.236966950217e-12       0.000000000000e+00       4.543649175857e-14       8.390308682583e-16       1.031985367992e-16 
  550       3.824106367330e-10       1.040191921510e-12      -1.049019526594e-12       0.000000000000e+00       4.514163869801e-14       8.433029162558e-16       9.278782813526e-17 
  551       3.821409586410e-10       1.052627304896e-12      -8.621910914002e-13       0.000000000000e+00       4.484910646323e-14       8.479257281346e-16       8.244578500190e-17 
  552       3.818386527631e-10       1.065804986106e-12      -6.765592973771e-13       0.000000000000e+00       4.455888519107e-14       8.529058047755e-16       7.217260574774e-17 
  553       3.815040236580e-10       1.079721333219e-12      -4.922026807460e-13       0.000000000000e+00       4.427096437212e-14       8.582497011135e-16       6.196847735935e-17 
  554       3.811373834885e-10       1.094372579979e-12      -3.092006647571e-13       0.000000000000e+00       4.398533284692e-14       8.639640263213e-16       5.183357538371e-17 
  555       3.807390520593e-10       1.109754825070e-12      -1.276335632345e-13       0.000000000000e+00       4.370197880199e-14       8.700554439948e-16       4.176806385081e-17 
  556       3.803093568560e-10       1.125864031388e-12       5.241741587707e-14       0.000000000000e+00       4.342088976602e-14       8.765306723366e-16       3.177209519612e-17 
  557       3.798486330835e-10       1.142696025318e-12       2.308701669660e-13       0.000000000000e+00       4.314205260594e-14       8.833964843409e-16       2.184581018312e-17 
  558       3.793572237037e-10       1.160246496010e-12       4.076416832076e-13       0.000000000000e+00       4.286545352309e-14       8.906597079774e-16       1.198933782579e-17 
  559       3.788354794749e-10       1.178510994649e-12       5.826480530180e-13       0.000000000000e+00       4.259107804930e-14       8.983272263762e-16       2.202795311183e-18 
  560       3.782837589893e-10       1.197484933733e-12       7.558044565076e-13       0.000000000000e+00       4.231891104305e-14       9.064059780117e-16      -7.513712078107e-18 
  561       3.777024287121e-10       1.217163586345e-12       9.270251619350e-13       0.000000000000e+00       4.204893668554e-14       9.149029568874e-16      -1.716009104141e-17 
  562       3.770918630195e-10       1.237542085429e-12       1.096223522161e-12       0.000000000000e+00       4.178113847685e-14       9.238252127199e-16      -2.673626033747e-17 
  563       3.764524442375e-10       1.258615423067e-12       1.263311971100e-12       0.000000000000e+00       4.151549923206e-14       9.331798511234e-16      -3.624215086192e-17 
  564       3.757845626797e-10       1.280378449746e-12       1.428202020180e-12       0.000000000000e+00       4.125200107737e-14       9.429740337942e-16      -4.567770572476e-17 
  565       3.750886166862e-10       1.302825873642e-12       1.590804254788e-12       0.000000000000e+00       4.099062544618e-14       9.532149786949e-16      -5.504288032788e-17 
  566       3.743650126622e-10       1.325952259886e-12       1.751028330728e-12       0.000000000000e+00       4.073135307528e-14       9.639099602388e-16      -6.433764244247e-17 
  567       3.736141651155e-10       1.349752029844e-12       1.908782970679e-12       0.000000000000e+00       4.047416400091e-14       9.750663094744e-16      -7.356197228658e-17 
  568       3.728364966961e-10       1.374219460389e-12       2.063975960638e-12       0.000000000000e+00       4.021903755492e-14       9.866914142696e-16      -8.271586260257e-17 
  569       3.720324382337e-10       1.399348683176e-12       2.216514146384e-12       0.000000000000e+00       3.996595236089e-14       9.987927194962e-16      -9.179931873457e-17 
  570       3.712024287764e-10       1.425133683918e-12       2.366303429928e-12       0.000000000000e+00       3.971488633020e-14       1.011377727214e-15      -1.008123587060e-16 
  571       3.703469156293e-10       1.451568301656e-12       2.513248765963e-12       0.000000000000e+00       3.946581665823e-14       1.024453996856e-15      -1.097550132970e-16 
  572       3.694663543926e-10       1.478646228039e-12       2.657254158325e-12       0.000000000000e+00       3.921871982043e-14       1.038029145412e-15      -1.186273261221e-16 
  573       3.685612090003e-10       1.506361006596e-12       2.798222656442e-12       0.000000000000e+00       3.897357156843e-14       1.052110847611e-15      -1.274293537074e-16 
  574       3.676319517585e-10       1.534706032009e-12       2.936056351786e-12       0.000000000000e+00       3.873034692622e-14       1.066706836112e-15      -1.361611655682e-16 
  575       3.666790633835e-10       1.563674549389e-12       3.070656374333e-12       0.000000000000e+00       3.848902018620e-14       1.081824901681e-15      -1.448228442866e-16 
  576       3.657030330409e-10       1.593259653553e-12       3.201922889011e-12       0.000000000000e+00       3.824956490536e-14       1.097472893378e-15      -1.534144855889e-16 
  577       3.647043583833e-10       1.623454288293e-12       3.329755092157e-12       0.000000000000e+00       3.801195390136e-14       1.113658718744e-15      -1.619361984228e-16 
  578       3.636835455891e-10       1.654251245654e-12       3.454051207968e-12       0.000000000000e+00       3.777615924869e-14       1.130390343981e-15      -1.703881050356e-16 
  579       3.626411094009e-10       1.685643165208e-12       3.574708484958e-12       0.000000000000e+00       3.754215227474e-14       1.147675794142e-15      -1.787703410507e-16 
  580       3.615775731638e-10       1.717622533329e-12       3.691623192409e-12       0.000000000000e+00       3.730990355597e-14       1.165523153307e-15      -1.870830555460e-16 
  581       3.604934688638e-10       1.750181682466e-12       3.804690616827e-12       0.000000000000e+00       3.707938291401e-14       1.183940564776e-15      -1.953264111309e-16 
  582       3.593893371664e-10       1.783312790419e-12       3.913805058394e-12       0.000000000000e+00       3.685055941177e-14       1.202936231249e-15      -2.035005840238e-16 
  583       3.582657183783e-10       1.817007365657e-12       4.018873732829e-12       0.000000000000e+00       3.662340600813e-14       1.222515035221e-15      -2.116056158855e-16 
  584       3.571231250088e-10       1.851254690629e-12       4.119858865697e-12       0.000000000000e+00       3.639791365755e-14       1.242668307049e-15      -2.196409650957e-16 
  585       3.559620685986e-10       1.886043338131e-12       4.216736642677e-12       0.000000000000e+00       3.617407755499e-14       1.263383801636e-15      -2.276059444199e-16 
  586       3.547830687700e-10       1.921361680839e-12       4.309483400673e-12       0.000000000000e+00       3.595189250706e-14       1.284649054093e-15      -2.354998682638e-16 
  587       3.535866532615e-10       1.957197890402e-12       4.398075629166e-12       0.000000000000e+00       3.573135292976e-14       1.306451378724e-15      -2.433220526990e-16 
  588       3.523733579635e-10       1.993539936535e-12       4.482489971570e-12       0.000000000000e+00       3.551245284624e-14       1.328777868025e-15      -2.510718154882e-16 
  589       3.511437269531e-10       2.030375586111e-12       4.562703226589e-12       0.000000000000e+00       3.529518588455e-14       1.351615391671e-15      -2.587484761100e-16 
  590       3.498983125298e-10       2.067692402257e-12       4.638692349567e-12       0.000000000000e+00       3.507954527543e-14       1.374950595518e-15      -2.663513557848e-16 
  591       3.486376752501e-10       2.105477743445e-12       4.710434453846e-12       0.000000000000e+00       3.486552385007e-14       1.398769900585e-15      -2.738797774994e-16 
  592       3.473623839631e-10       2.143718762588e-12       4.777906812120e-12       0.000000000000e+00       3.465311403785e-14       1.423059502058e-15      -2.813330660326e-16 
  593       3.460730158458e-10       2.182402406129e-12       4.841086857789e-12       0.000000000000e+00       3.444230786413e-14       1.447805368275e-15      -2.887105479805e-16 
  594       3.447701564380e-10       2.221515413139e-12       4.899952186315e-12       0.000000000000e+00       3.423309694798e-14       1.472993239725e-15      -2.960115517814e-16 
  595       3.434543996777e-10       2.261044314407e-12       4.954480556576e-12       0.000000000000e+00       3.402547249999e-14       1.498608628035e-15      -3.032354077413e-16 
  596       3.421263479364e-10       2.300975431535e-12       5.004649892220e-12       0.000000000000e+00       3.381942531999e-14       1.524636814971e-15      -3.103814480590e-16 
  597       3.407866120538e-10       2.341294876032e-12       5.050438283021e-12       0.000000000000e+00       3.361494579484e-14       1.551062851424e-15      -3.174490068515e-16 
  598       3.394358113740e-10       2.381988548404e-12       5.091823986234e-12       0.000000000000e+00       3.341202389616e-14       1.577871556407e-15      -3.244374201789e-16 
  599       3.380745737795e-10       2.423042137252e-12       5.128785427947e-12       0.000000000000e+00       3.321064917814e-14       1.605047516047e-15      -3.313460260702e-16 
  600       3.367035357275e-10       2.464441118361e-12       5.161301204440e-12       0.000000000000e+00       3.301081077526e-14       1.632575082577e-15      -3.381741645479e-16 
  601       3.353233422844e-10       2.506170753796e-12       5.189350083535e-12       0.000000000000e+00       3.281249740010e-14       1.660438373334e-15      -3.449211776537e-16 
  602       3.339346471613e-10       2.548216090995e-12       5.212911005955e-12       0.000000000000e+00       3.261569734105e-14       1.688621269745e-15      -3.515864094733e-16 
  603       3.325381127492e-10       2.590561961861e-12       5.231963086675e-12       0.000000000000e+00       3.242039846010e-14       1.717107416326e-15      -3.581692061623e-16 
  604       3.311344101540e-10       2.633192981857e-12       5.246485616280e-12       0.000000000000e+00       3.222658819060e-14       1.745880219672e-15      -3.646689159707e-16 
  605       3.297242192322e-10       2.676093549099e-12       5.256458062319e-12       0.000000000000e+00       3.203425353503e-14       1.774922847451e-15      -3.710848892685e-16 
  606       3.283082286255e-10       2.719247843446e-12       5.261860070656e-12       0.000000000000e+00       3.184338106276e-14       1.804218227398e-15      -3.774164785712e-16 
  607       3.268871357965e-10       2.762639825601e-12       5.262671466830e-12       0.000000000000e+00       3.165395690781e-14       1.833749046308e-15      -3.836630385642e-16 
  608       3.254616470636e-10       2.806253236195e-12       5.258872257407e-12       0.000000000000e+00       3.146596676659e-14       1.863497749027e-15      -3.898239261292e-16 
  609       3.240324776364e-10       2.850071594887e-12       5.250442631334e-12       0.000000000000e+00       3.127939589571e-14       1.893446537448e-15      -3.958985003682e-16 
  610       3.226003516508e-10       2.894078199456e-12       5.237362961297e-12       0.000000000000e+00       3.109422910972e-14       1.923577369501e-15      -4.018861226297e-16 
  611       3.211660022044e-10       2.938256124892e-12       5.219613805072e-12       0.000000000000e+00       3.091045077885e-14       1.953871958152e-15      -4.077861565336e-16 
  612       3.197301713914e-10       2.982588222492e-12       5.197175906881e-12       0.000000000000e+00       3.072804482681e-14       1.984311770388e-15      -4.135979679961e-16 
  613       3.182936103380e-10       3.027057118950e-12       5.170030198749e-12       0.000000000000e+00       3.054699472855e-14       2.014878026217e-15      -4.193209252555e-16 
  614       3.168570792377e-10       3.071645215456e-12       5.138157801854e-12       0.000000000000e+00       3.036728350798e-14       2.045551697657e-15      -4.249543988972e-16 
  615       3.154213473864e-10       3.116334686784e-12       5.101540027886e-12       0.000000000000e+00       3.018889373579e-14       2.076313507733e-15      -4.304977618786e-16 
  616       3.139871932174e-10       3.161107480385e-12       5.060158380401e-12       0.000000000000e+00       3.001180752718e-14       2.107143929465e-15      -4.359503895550e-16 
  617       3.125554043372e-10       3.205945315488e-12       5.013994556173e-12       0.000000000000e+00       2.983600653962e-14       2.138023184865e-15      -4.413116597043e-16 
  618       3.111267775600e-10       3.250829682182e-12       4.963030446551e-12       0.000000000000e+00       2.966147197063e-14       2.168931243932e-15      -4.465809525524e-16 
  619       3.097021189434e-10       3.295741840519e-12       4.907248138815e-12       0.000000000000e+00       2.948818455554e-14       2.199847823637e-15      -4.517576507985e-16 
  620       3.082822438236e-10       3.340662819602e-12       4.846629917528e-12       0.000000000000e+00       2.931612456524e-14       2.230752386927e-15      -4.568411396402e-16 
  621       3.068679768502e-10       3.385573416681e-12       4.781158265890e-12       0.000000000000e+00       2.914527180397e-14       2.261624141709e-15      -4.618308067990e-16 
  622       3.054600815582e-10       3.430455290733e-12       4.710825493634e-12       0.000000000000e+00       2.897560854385e-14       2.292445404276e-15      -4.667262527077e-16 
  623       3.040590471995e-10       3.475294273181e-12       4.635662865611e-12       0.000000000000e+00       2.880712840867e-14       2.323211778131e-15      -4.715279264295e-16 
  624       3.026652969871e-10       3.520077132941e-12       4.555712158232e-12       0.000000000000e+00       2.863982769379e-14       2.353922211614e-15      -4.762365046858e-16 
  625       3.012792581203e-10       3.564790488383e-12       4.471016099020e-12       0.000000000000e+00       2.847370244690e-14       2.384575655097e-15      -4.808526831319e-16 
  626       2.999013617982e-10       3.609420806766e-12       4.381618370951e-12       0.000000000000e+00       2.830874846660e-14       2.415171061013e-15      -4.853771764477e-16 
  627       2.985320432327e-10       3.653954403670e-12       4.287563616787e-12       0.000000000000e+00       2.814496130119e-14       2.445707383895e-15      -4.898107184277e-16 
  628       2.971717416624e-10       3.698377442427e-12       4.188897443413e-12       0.000000000000e+00       2.798233624722e-14       2.476183580414e-15      -4.941540620714e-16 
  629       2.958209003656e-10       3.742675933554e-12       4.085666426170e-12       0.000000000000e+00       2.782086834825e-14       2.506598609405e-15      -4.984079796739e-16 
  630       2.944799666739e-10       3.786835734184e-12       3.977918113195e-12       0.000000000000e+00       2.766055239352e-14       2.536951431911e-15      -5.025732629158e-16 
  631       2.931493919854e-10       3.830842547503e-12       3.865701029754e-12       0.000000000000e+00       2.750138291654e-14       2.567241011213e-15      -5.066507229536e-16 
  632       2.918296317783e-10       3.874681922175e-12       3.749064682579e-12       0.000000000000e+00       2.734335419386e-14       2.597466312867e-15      -5.106411905103e-16 
  633       2.905211456241e-10       3.918339251780e-12       3.628059564203e-12       0.000000000000e+00       2.718646024370e-14       2.627626304740e-15      -5.145455159655e-16 
  634       2.892243972013e-10       3.961799774243e-12       3.502737157296e-12       0.000000000000e+00       2.703069482461e-14       2.657719957040e-15      -5.183645694455e-16 
  635       2.879398543085e-10       4.005048571270e-12       3.373149939001e-12       0.000000000000e+00       2.687605143417e-14       2.687746242357e-15      -5.220992409143e-16 
  636       2.866679888776e-10       4.048070567775e-12       3.239351385271e-12       0.000000000000e+00       2.672252330763e-14       2.717704135696e-15      -5.257504402630e-16 
  637       2.854092769878e-10       4.090850531316e-12       3.101395975201e-12       0.000000000000e+00       2.657010341663e-14       2.747592614510e-15      -5.293190974009e-16 
  638       2.841641988786e-10       4.133373071527e-12       2.959339195368e-12       0.000000000000e+00       2.641878446781e-14       2.777410658738e-15      -5.328061623454e-16 
  639       2.829332389632e-10       4.175622639549e-12       2.813237544166e-12       0.000000000000e+00       2.626855890155e-14       2.807157250837e-15      -5.362126053124e-16 
  640       2.817168858420e-10       4.217583527463e-12       2.663148536138e-12       0.000000000000e+00       2.611941889059e-14       2.836831375822e-15      -5.395394168068e-16 
  641       2.805156323157e-10       4.259239867722e-12       2.509130706318e-12       0.000000000000e+00       2.597135633874e-14       2.866432021294e-15      -5.427876077124e-16 
  642       2.793299753992e-10       4.300575632583e-12       2.351243614561e-12       0.000000000000e+00       2.582436287950e-14       2.895958177481e-15      -5.459582093825e-16 
  643       2.781604163346e-10       4.341574633541e-12       2.189547849883e-12       0.000000000000e+00       2.567842987480e-14       2.925408837270e-15      -5.490522737305e-16 
  644       2.770074606047e-10       4.382220520759e-12       2.024105034794e-12       0.000000000000e+00       2.553354841362e-14       2.954782996243e-15      -5.520708733195e-16 
  645       2.758716179464e-10       4.422496782501e-12       1.854977829635e-12       0.000000000000e+00       2.538970931069e-14       2.984079652712e-15      -5.550151014533e-16 
  646       2.747534023642e-10       4.462386744564e-12       1.682229936914e-12       0.000000000000e+00       2.524690310516e-14       3.013297807754e-15      -5.578860722663e-16 
  647       2.736533321434e-10       4.501873569712e-12       1.505926105642e-12       0.000000000000e+00       2.510512005925e-14       3.042436465246e-15      -5.606849208139e-16 
  648       2.725719298634e-10       4.540940257107e-12       1.326132135667e-12       0.000000000000e+00       2.496435015696e-14       3.071494631899e-15      -5.634128031630e-16 
  649       2.715097224116e-10       4.579569641739e-12       1.142914882012e-12       0.000000000000e+00       2.482458310270e-14       3.100471317296e-15      -5.660708964821e-16 
  650       2.704672409962e-10       4.617744393863e-12       9.563422592105e-13       0.000000000000e+00       2.468580831999e-14       3.129365533923e-15      -5.686603991317e-16 
  651       2.694450211599e-10       4.655447018427e-12       7.664832456399e-13       0.000000000000e+00       2.454801495014e-14       3.158176297206e-15      -5.711825307547e-16 
  652       2.684436027933e-10       4.692659854508e-12       5.734078878603e-13       0.000000000000e+00       2.441119185089e-14       3.186902625548e-15      -5.736385323665e-16 
  653       2.674635301481e-10       4.729365074741e-12       3.771873049487e-13       0.000000000000e+00       2.427532759511e-14       3.215543540361e-15      -5.760296664455e-16 
  654       2.665053518509e-10       4.765544684752e-12       1.778936928352e-13       0.000000000000e+00       2.414041046947e-14       3.244098066101e-15      -5.783572170233e-16 
  655       2.655696209161e-10       4.801180522591e-12      -2.439967136127e-14       0.000000000000e+00       2.400642847311e-14       3.272565230306e-15      -5.806224897753e-16 
  656       2.646568947594e-10       4.836254258166e-12      -2.296184249970e-13       0.000000000000e+00       2.387336931628e-14       3.300944063629e-15      -5.828268121105e-16 
  657       2.637677352115e-10       4.870747392670e-12      -4.376871155681e-13       0.000000000000e+00       2.374122041906e-14       3.329233599872e-15      -5.849715332623e-16 
  658       2.629027085312e-10       4.904641258020e-12      -6.485291963742e-13       0.000000000000e+00       2.360996891003e-14       3.357432876024e-15      -5.870580243786e-16 
  659       2.620623854189e-10       4.937917016285e-12      -8.620670221830e-13       0.000000000000e+00       2.347960162490e-14       3.385540932292e-15      -5.890876786120e-16 
  660       2.612473410301e-10       4.970555659116e-12      -1.078221844894e-12       0.000000000000e+00       2.335010510522e-14       3.413556812140e-15      -5.910619112104e-16 
  661       2.604580703635e-10       5.002540158702e-12      -1.296913880279e-12       0.000000000000e+00       2.322146748818e-14       3.441478651813e-15      -5.929817847997e-16 
  662       2.596947323524e-10       5.033861973819e-12      -1.518062518586e-12       0.000000000000e+00       2.309368422445e-14       3.469300926810e-15      -5.948468759791e-16 
  663       2.589574001568e-10       5.064514686127e-12      -1.741586110003e-12       0.000000000000e+00       2.296675248379e-14       3.497017144758e-15      -5.966563839111e-16 
  664       2.582461452675e-10       5.094491861661e-12      -1.967401889695e-12       0.000000000000e+00       2.284066927456e-14       3.524620750213e-15      -5.984095028529e-16 
  665       2.575610374963e-10       5.123787050856e-12      -2.195425973490e-12       0.000000000000e+00       2.271543144286e-14       3.552105124444e-15      -6.001054221445e-16 
  666       2.569021449662e-10       5.152393788570e-12      -2.425573353559e-12       0.000000000000e+00       2.259103567176e-14       3.579463585216e-15      -6.017433261959e-16 
  667       2.562695341015e-10       5.180305594104e-12      -2.657757894103e-12       0.000000000000e+00       2.246747848047e-14       3.606689386579e-15      -6.033223944747e-16 
  668       2.556632696183e-10       5.207515971226e-12      -2.891892327032e-12       0.000000000000e+00       2.234475622353e-14       3.633775718652e-15      -6.048418014938e-16 
  669       2.550834145143e-10       5.234018408193e-12      -3.127888247657e-12       0.000000000000e+00       2.222286509004e-14       3.660715707405e-15      -6.063007167985e-16 
  670       2.545300300590e-10       5.259806377772e-12      -3.365656110365e-12       0.000000000000e+00       2.210180110278e-14       3.687502414451e-15      -6.076983049547e-16 
  671       2.540031757843e-10       5.284873337266e-12      -3.605105224308e-12       0.000000000000e+00       2.198156011747e-14       3.714128836825e-15      -6.090337255358e-16 
