# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  432       2.440841727684e-10       2.484832623440e-12      -7.840004771771e-12       0.000000000000e+00       1.173734586646e-13       1.029284386862e-14       1.568410175445e-15 
  433       2.451398092448e-10       2.464784736277e-12      -7.988031305061e-12       0.000000000000e+00       1.164424393876e-13       1.007571597382e-14       1.554380869783e-15 
  434       2.462249406247e-10       2.444407465641e-12      -8.131565115303e-12       0.000000000000e+00       1.155201952914e-13       9.862050592443e-15       1.540297861527e-15 
  435       2.473388088593e-10       2.423711087339e-12      -8.270582184575e-12       0.000000000000e+00       1.146066957479e-13       9.651845835375e-15       1.526162489359e-15 
  436       2.484806367443e-10       2.402706096980e-12      -8.405059057151e-12       0.000000000000e+00       1.137019064003e-13       9.445098828544e-15       1.511976105017e-15 
  437       2.496496278008e-10       2.381403211261e-12      -8.534972844772e-12       0.000000000000e+00       1.128057891337e-13       9.241805705151e-15       1.497740073320e-15 
  438       2.508449661545e-10       2.359813369249e-12      -8.660301231910e-12       0.000000000000e+00       1.119183020465e-13       9.041961597907e-15       1.483455772202e-15 
  439       2.520658164166e-10       2.337947733665e-12      -8.781022481035e-12       0.000000000000e+00       1.110393994209e-13       8.845560631275e-15       1.469124592736e-15 
  440       2.533113235635e-10       2.315817692167e-12      -8.897115437889e-12       0.000000000000e+00       1.101690316941e-13       8.652595913706e-15       1.454747939166e-15 
  441       2.545806128170e-10       2.293434858636e-12      -9.008559536746e-12       0.000000000000e+00       1.093071454288e-13       8.463059529881e-15       1.440327228937e-15 
  442       2.558727895246e-10       2.270811074459e-12      -9.115334805684e-12       0.000000000000e+00       1.084536832846e-13       8.276942532948e-15       1.425863892720e-15 
  443       2.571869390392e-10       2.247958409812e-12      -9.217421871854e-12       0.000000000000e+00       1.076085839888e-13       8.094234936761e-15       1.411359374442e-15 
  444       2.585221265996e-10       2.224889164943e-12      -9.314801966744e-12       0.000000000000e+00       1.067717823069e-13       7.914925708122e-15       1.396815131318e-15 
  445       2.598773972105e-10       2.201615871460e-12      -9.407456931450e-12       0.000000000000e+00       1.059432090141e-13       7.739002759014e-15       1.382232633875e-15 
  446       2.612517755226e-10       2.178151293609e-12      -9.495369221940e-12       0.000000000000e+00       1.051227908658e-13       7.566452938844e-15       1.367613365985e-15 
  447       2.626442657126e-10       2.154508429564e-12      -9.578521914327e-12       0.000000000000e+00       1.043104505687e-13       7.397262026682e-15       1.352958824892e-15 
  448       2.640538513637e-10       2.130700512704e-12      -9.656898710133e-12       0.000000000000e+00       1.035061067518e-13       7.231414723500e-15       1.338270521240e-15 
  449       2.654794953450e-10       2.106741012905e-12      -9.730483941558e-12       0.000000000000e+00       1.027096739368e-13       7.068894644407e-15       1.323549979105e-15 
  450       2.669201396926e-10       2.082643637815e-12      -9.799262576747e-12       0.000000000000e+00       1.019210625099e-13       6.909684310893e-15       1.308798736019e-15 
  451       2.683747054888e-10       2.058422334145e-12      -9.863220225058e-12       0.000000000000e+00       1.011401786919e-13       6.753765143066e-15       1.294018343004e-15 
  452       2.698420927428e-10       2.034091288948e-12      -9.922343142332e-12       0.000000000000e+00       1.003669245096e-13       6.601117451890e-15       1.279210364597e-15 
  453       2.713211802703e-10       2.009664930908e-12      -9.976618236157e-12       0.000000000000e+00       9.960119776626e-14       6.451720431425e-15       1.264376378882e-15 
  454       2.728108255745e-10       1.985157931618e-12      -1.002603307114e-11       0.000000000000e+00       9.884289201314e-14       6.305552151065e-15       1.249517977515e-15 
  455       2.743098647250e-10       1.960585206867e-12      -1.007057587417e-11       0.000000000000e+00       9.809189651989e-14       6.162589547778e-15       1.234636765756e-15 
  456       2.758171122391e-10       1.935961917924e-12      -1.011023553968e-11       0.000000000000e+00       9.734809624568e-14       6.022808418345e-15       1.219734362497e-15 
  457       2.773313609610e-10       1.911303472821e-12      -1.014500163495e-11       0.000000000000e+00       9.661137181008e-14       5.886183411597e-15       1.204812400292e-15 
  458       2.788513819425e-10       1.886625527638e-12      -1.017486440532e-11       0.000000000000e+00       9.588159946399e-14       5.752688020656e-15       1.189872525382e-15 
  459       2.803759243228e-10       1.861943987783e-12      -1.019981477949e-11       0.000000000000e+00       9.515865106051e-14       5.622294575175e-15       1.174916397729e-15 
  460       2.819037152089e-10       1.837275009282e-12      -1.021984437480e-11       0.000000000000e+00       9.444239402592e-14       5.494974233571e-15       1.159945691041e-15 
  461       2.834334595553e-10       1.812635000058e-12      -1.023494550247e-11       0.000000000000e+00       9.373269133051e-14       5.370696975271e-15       1.144962092802e-15 
  462       2.849638400446e-10       1.788040621217e-12      -1.024511117286e-11       0.000000000000e+00       9.302940145960e-14       5.249431592949e-15       1.129967304301e-15 
  463       2.864935169672e-10       1.763508788331e-12      -1.025033510080e-11       0.000000000000e+00       9.233237838435e-14       5.131145684760e-15       1.114963040663e-15 
  464       2.880211281017e-10       1.739056672722e-12      -1.025061171078e-11       0.000000000000e+00       9.164147153274e-14       5.015805646587e-15       1.099951030874e-15 
  465       2.895452885948e-10       1.714701702745e-12      -1.024593614226e-11       0.000000000000e+00       9.095652576047e-14       4.903376664272e-15       1.084933017811e-15 
  466       2.910647412228e-10       1.690460314070e-12      -1.023631160033e-11       0.000000000000e+00       9.027740731201e-14       4.793824428526e-15       1.069910728816e-15 
  467       2.925788125784e-10       1.666344154995e-12      -1.022177164939e-11       0.000000000000e+00       8.960408265446e-14       4.687120354305e-15       1.054885786344e-15 
  468       2.940869708805e-10       1.642363765268e-12      -1.020235862538e-11       0.000000000000e+00       8.893654204598e-14       4.583236508990e-15       1.039859794584e-15 
  469       2.955886768428e-10       1.618529816981e-12      -1.017811636256e-11       0.000000000000e+00       8.827477375326e-14       4.482143897654e-15       1.024834368674e-15 
  470       2.970833836363e-10       1.594853115164e-12      -1.014909020280e-11       0.000000000000e+00       8.761876403677e-14       4.383812456248e-15       1.009811134716e-15 
  471       2.985705368532e-10       1.571344598382e-12      -1.011532700493e-11       0.000000000000e+00       8.696849713603e-14       4.288211044790e-15       9.947917297854e-16 
  472       3.000495744692e-10       1.548015339325e-12      -1.007687515405e-11       0.000000000000e+00       8.632395525480e-14       4.195307440558e-15       9.797778019484e-16 
  473       3.015199268070e-10       1.524876545405e-12      -1.003378457083e-11       0.000000000000e+00       8.568511854639e-14       4.105068331270e-15       9.647710102700e-16 
  474       3.029810164990e-10       1.501939559346e-12      -9.986106720874e-12       0.000000000000e+00       8.505196509883e-14       4.017459308283e-15       9.497730248289e-16 
  475       3.044322584507e-10       1.479215859784e-12      -9.933894623969e-12       0.000000000000e+00       8.442447092020e-14       3.932444859775e-15       9.347855267297e-16 
  476       3.058730598033e-10       1.456717061855e-12      -9.877202863459e-12       0.000000000000e+00       8.380260992381e-14       3.849988363936e-15       9.198102081156e-16 
  477       3.073028198972e-10       1.434454917795e-12      -9.816087595543e-12       0.000000000000e+00       8.318635391348e-14       3.770052082156e-15       9.048487721809e-16 
  478       3.087209302348e-10       1.412441317528e-12      -9.750606558594e-12       0.000000000000e+00       8.257567256877e-14       3.692597152216e-15       8.899029331834e-16 
  479       3.101267744433e-10       1.390688289263e-12      -9.680819082478e-12       0.000000000000e+00       8.197053343023e-14       3.617583581474e-15       8.749744164575e-16 
  480       3.115197282384e-10       1.369208000090e-12      -9.606786097873e-12       0.000000000000e+00       8.137090188465e-14       3.544970240057e-15       8.600649584265e-16 
  481       3.128991593866e-10       1.348012756569e-12      -9.528570145585e-12       0.000000000000e+00       8.077674115029e-14       3.474714854047e-15       8.451763066153e-16 
  482       3.142644276688e-10       1.327115005329e-12      -9.446235385869e-12       0.000000000000e+00       8.018801226216e-14       3.406773998669e-15       8.303102196627e-16 
  483       3.156148848429e-10       1.306527333658e-12      -9.359847607745e-12       0.000000000000e+00       7.960467405723e-14       3.341103091484e-15       8.154684673348e-16 
  484       3.169498746072e-10       1.286262470102e-12      -9.269474238315e-12       0.000000000000e+00       7.902668315967e-14       3.277656385576e-15       8.006528305367e-16 
  485       3.182687325633e-10       1.266333285052e-12      -9.175184352086e-12       0.000000000000e+00       7.845399396616e-14       3.216386962737e-15       7.858651013257e-16 
  486       3.195707861791e-10       1.246752791344e-12      -9.077048680283e-12       0.000000000000e+00       7.788655863104e-14       3.157246726663e-15       7.711070829238e-16 
  487       3.208553547517e-10       1.227534144851e-12      -8.975139620169e-12       0.000000000000e+00       7.732432705165e-14       3.100186396137e-15       7.563805897301e-16 
  488       3.221217493710e-10       1.208690645076e-12      -8.869531244366e-12       0.000000000000e+00       7.676724685349e-14       3.045155498218e-15       7.416874473338e-16 
  489       3.233692728819e-10       1.190235735749e-12      -8.760299310166e-12       0.000000000000e+00       7.621526337553e-14       2.992102361436e-15       7.270294925264e-16 
  490       3.245972198481e-10       1.172183005416e-12      -8.647521268858e-12       0.000000000000e+00       7.566831965544e-14       2.940974108973e-15       7.124085733145e-16 
  491       3.258048765146e-10       1.154546188038e-12      -8.531276275038e-12       0.000000000000e+00       7.512635641481e-14       2.891716651855e-15       6.978265489326e-16 
  492       3.269915207712e-10       1.137339163583e-12      -8.411645195935e-12       0.000000000000e+00       7.458931204442e-14       2.844274682144e-15       6.832852898554e-16 
  493       3.281564221151e-10       1.120575958618e-12      -8.288710620721e-12       0.000000000000e+00       7.405712258947e-14       2.798591666121e-15       6.687866778106e-16 
  494       3.292988416142e-10       1.104270746908e-12      -8.162556869836e-12       0.000000000000e+00       7.352972173486e-14       2.754609837480e-15       6.543326057914e-16 
  495       3.304180318701e-10       1.088437850004e-12      -8.033270004302e-12       0.000000000000e+00       7.300704079039e-14       2.712270190512e-15       6.399249780692e-16 
  496       3.315132369811e-10       1.073091737843e-12      -7.900937835042e-12       0.000000000000e+00       7.248900867602e-14       2.671512473298e-15       6.255657102062e-16 
  497       3.325836925052e-10       1.058247029337e-12      -7.765649932200e-12       0.000000000000e+00       7.197555190713e-14       2.632275180897e-15       6.112567290682e-16 
  498       3.336286254233e-10       1.043918492970e-12      -7.627497634457e-12       0.000000000000e+00       7.146659457978e-14       2.594495548532e-15       5.969999728367e-16 
  499       3.346472541021e-10       1.030121047390e-12      -7.486574058350e-12       0.000000000000e+00       7.096205835589e-14       2.558109544782e-15       5.827973910220e-16 
  500       3.356387882570e-10       1.016869762005e-12      -7.342974107589e-12       0.000000000000e+00       7.046186244856e-14       2.523051864769e-15       5.686509444757e-16 
  501       3.366024289157e-10       1.004179857577e-12      -7.196794482379e-12       0.000000000000e+00       6.996592360727e-14       2.489255923348e-15       5.545626054032e-16 
  502       3.375373683804e-10       9.920667068134e-13      -7.048133688731e-12       0.000000000000e+00       6.947415610314e-14       2.456653848296e-15       5.405343573765e-16 
  503       3.384427901915e-10       9.805458349636e-13      -6.897092047789e-12       0.000000000000e+00       6.898647171419e-14       2.425176473499e-15       5.265681953464e-16 
  504       3.393178690905e-10       9.696329204120e-13      -6.743771705140e-12       0.000000000000e+00       6.850277971054e-14       2.394753332142e-15       5.126661256557e-16 
  505       3.401619001669e-10       9.593417912088e-13      -6.588272231378e-12       0.000000000000e+00       6.802300149258e-14       2.365324329353e-15       4.988298875688e-16 
  506       3.409746904663e-10       9.496783499785e-13      -6.430677265451e-12       0.000000000000e+00       6.754711499902e-14       2.336875143798e-15       4.850601090132e-16 
  507       3.417561785917e-10       9.406464751642e-13      -6.271067504887e-12       0.000000000000e+00       6.707511154905e-14       2.309402832548e-15       4.713571265405e-16 
  508       3.425063065629e-10       9.322500089176e-13      -6.109525086984e-12       0.000000000000e+00       6.660698129740e-14       2.282904242533e-15       4.577212614918e-16 
  509       3.432250198403e-10       9.244927567514e-13      -5.946133596059e-12       0.000000000000e+00       6.614271322638e-14       2.257376009215e-15       4.441528198797e-16 
  510       3.439122673490e-10       9.173784871928e-13      -5.780978070693e-12       0.000000000000e+00       6.568229513808e-14       2.232814555264e-15       4.306520922694e-16 
  511       3.445680015020e-10       9.109109314357e-13      -5.614145010981e-12       0.000000000000e+00       6.522571364643e-14       2.209216089230e-15       4.172193536616e-16 
  512       3.451921782241e-10       9.050937829941e-13      -5.445722385778e-12       0.000000000000e+00       6.477295416941e-14       2.186576604216e-15       4.038548633735e-16 
  513       3.457847569757e-10       8.999306973549e-13      -5.275799639949e-12       0.000000000000e+00       6.432400092108e-14       2.164891876555e-15       3.905588649209e-16 
  514       3.463457007763e-10       8.954252916306e-13      -5.104467701615e-12       0.000000000000e+00       6.387883690377e-14       2.144157464478e-15       3.773315859002e-16 
  515       3.468749762285e-10       8.915811442121e-13      -4.931818989402e-12       0.000000000000e+00       6.343744390021e-14       2.124368706793e-15       3.641732378700e-16 
  516       3.473725535414e-10       8.884017944219e-13      -4.757947419685e-12       0.000000000000e+00       6.299980246561e-14       2.105520721557e-15       3.510840162331e-16 
  517       3.478384065545e-10       8.858907421669e-13      -4.582948413843e-12       0.000000000000e+00       6.256589191984e-14       2.087608404747e-15       3.380641001181e-16 
  518       3.482725127614e-10       8.840514475912e-13      -4.406918905499e-12       0.000000000000e+00       6.213569033952e-14       2.070626428937e-15       3.251136522617e-16 
  519       3.486748533332e-10       8.828873307288e-13      -4.229957347772e-12       0.000000000000e+00       6.170917455015e-14       2.054569241971e-15       3.122328188899e-16 
  520       3.490454131427e-10       8.824017711569e-13      -4.052163720524e-12       0.000000000000e+00       6.128632011826e-14       2.039431065635e-15       2.994217296004e-16 
  521       3.493841807877e-10       8.825981076484e-13      -3.873639537609e-12       0.000000000000e+00       6.086710134352e-14       2.025205894332e-15       2.866804972442e-16 
  522       3.496911486151e-10       8.834796378250e-13      -3.694487854118e-12       0.000000000000e+00       6.045149125086e-14       2.011887493755e-15       2.740092178073e-16 
  523       3.499663127440e-10       8.850496178102e-13      -3.514813273627e-12       0.000000000000e+00       6.003946158261e-14       1.999469399561e-15       2.614079702929e-16 
  524       3.502096730901e-10       8.873112618817e-13      -3.334721955447e-12       0.000000000000e+00       5.963098279062e-14       1.987944916047e-15       2.488768166027e-16 
  525       3.504212333889e-10       8.902677421247e-13      -3.154321621871e-12       0.000000000000e+00       5.922602402841e-14       1.977307114817e-15       2.364158014194e-16 
  526       3.506010012197e-10       8.939221880848e-13      -2.973721565421e-12       0.000000000000e+00       5.882455314323e-14       1.967548833464e-15       2.240249520880e-16 
  527       3.507489880290e-10       8.982776864206e-13      -2.793032656096e-12       0.000000000000e+00       5.842653666829e-14       1.958662674236e-15       2.117042784979e-16 
  528       3.508652091545e-10       9.033372805568e-13      -2.612367348619e-12       0.000000000000e+00       5.803193981478e-14       1.950641002715e-15       1.994537729645e-16 
  529       3.509496838488e-10       9.091039703370e-13      -2.431839689685e-12       0.000000000000e+00       5.764072646408e-14       1.943475946490e-15       1.872734101114e-16 
  530       3.510024353029e-10       9.155807116765e-13      -2.251565325212e-12       0.000000000000e+00       5.725285915983e-14       1.937159393826e-15       1.751631467520e-16 
  531       3.510234906699e-10       9.227704162155e-13      -2.071661507583e-12       0.000000000000e+00       5.686829910009e-14       1.931682992345e-15       1.631229217712e-16 
  532       3.510128810890e-10       9.306759509715e-13      -1.892247102898e-12       0.000000000000e+00       5.648700612946e-14       1.927038147692e-15       1.511526560077e-16 
  533       3.509706417090e-10       9.393001379926e-13      -1.713442598220e-12       0.000000000000e+00       5.610893873120e-14       1.923216022215e-15       1.392522521352e-16 
  534       3.508968117118e-10       9.486457540103e-13      -1.535370108823e-12       0.000000000000e+00       5.573405401936e-14       1.920207533636e-15       1.274215945448e-16 
  535       3.507914343365e-10       9.587155300921e-13      -1.358153385442e-12       0.000000000000e+00       5.536230773090e-14       1.918003353722e-15       1.156605492266e-16 
  536       3.506545569031e-10       9.695121512947e-13      -1.181917821514e-12       0.000000000000e+00       5.499365421783e-14       1.916593906965e-15       1.039689636515e-16 
  537       3.504862308357e-10       9.810382563167e-13      -1.006790460436e-12       0.000000000000e+00       5.462804643933e-14       1.915969369248e-15       9.234666665300e-17 
  538       3.502865116867e-10       9.932964371517e-13      -8.329000028017e-13       0.000000000000e+00       5.426543595388e-14       1.916119666526e-15       8.079346830932e-17 
  539       3.500554591604e-10       1.006289238741e-12      -6.603768136587e-13       0.000000000000e+00       5.390577291138e-14       1.917034473494e-15       6.930915982490e-17 
  540       3.497931371366e-10       1.020019158626e-12      -4.893529297500e-13       0.000000000000e+00       5.354900604528e-14       1.918703212263e-15       5.789351341238e-17 
  541       3.494996136942e-10       1.034488646603e-12      -3.199620667645e-13       0.000000000000e+00       5.319508266471e-14       1.921115051035e-15       4.654628217448e-17 
  542       3.491749611354e-10       1.049700104372e-12      -1.523396265841e-13       0.000000000000e+00       5.284394864660e-14       1.924258902773e-15       3.526719998574e-17 
  543       3.488192560088e-10       1.065655885196e-12       1.337729546867e-14       0.000000000000e+00       5.249554842782e-14       1.928123423879e-15       2.405598137441e-17 
  544       3.484326292207e-10       1.082356831235e-12       1.770633923074e-13       0.000000000000e+00       5.214983365280e-14       1.932698362946e-15       1.291252453087e-17 
  545       3.480154177936e-10       1.099797843258e-12       3.386460013410e-13       0.000000000000e+00       5.180678938683e-14       1.937978649394e-15       1.837526543492e-18 
  546       3.475680172153e-10       1.117972191698e-12       4.980653271919e-13       0.000000000000e+00       5.146640858865e-14       1.943960411626e-15      -9.168115607211e-18 
  547       3.470908317629e-10       1.136872967304e-12       6.552610498933e-13       0.000000000000e+00       5.112868351410e-14       1.950639636067e-15      -2.010350672165e-17 
  548       3.465842745470e-10       1.156493080197e-12       8.101723231018e-13       0.000000000000e+00       5.079360571169e-14       1.958012166384e-15      -3.096775341710e-17 
  549       3.460487675552e-10       1.176825258939e-12       9.627377723084e-13       0.000000000000e+00       5.046116601826e-14       1.966073702704e-15      -4.175996416366e-17 
  550       3.454847416966e-10       1.197862049586e-12       1.112895493051e-12       0.000000000000e+00       5.013135455462e-14       1.974819800837e-15      -5.247924932019e-17 
  551       3.448926368454e-10       1.219595814757e-12       1.260583049126e-12       0.000000000000e+00       4.980416072114e-14       1.984245871494e-15      -6.312472117027e-17 
  552       3.442729018851e-10       1.242018732685e-12       1.405737470801e-12       0.000000000000e+00       4.947957319344e-14       1.994347179507e-15      -7.369549395815e-17 
  553       3.436259947523e-10       1.265122796290e-12       1.548295253025e-12       0.000000000000e+00       4.915757991795e-14       2.005118843050e-15      -8.419068392469e-17 
  554       3.429523824810e-10       1.288899812228e-12       1.688192353642e-12       0.000000000000e+00       4.883816810759e-14       2.016555832861e-15      -9.460940934330e-17 
  555       3.422525412461e-10       1.313341399962e-12       1.825364191601e-12       0.000000000000e+00       4.852132423739e-14       2.028652971457e-15      -1.049507905559e-16 
  556       3.415269564077e-10       1.338438990816e-12       1.959745645172e-12       0.000000000000e+00       4.820703404010e-14       2.041404932358e-15      -1.152139500090e-16 
  557       3.407761225551e-10       1.364183827041e-12       2.091271050151e-12       0.000000000000e+00       4.789528250187e-14       2.054806239308e-15      -1.253980122892e-16 
  558       3.400005435506e-10       1.390566960871e-12       2.219874198079e-12       0.000000000000e+00       4.758605385780e-14       2.068851265490e-15      -1.355021041598e-16 
  559       3.392007325736e-10       1.417579253589e-12       2.345488334449e-12       0.000000000000e+00       4.727933158765e-14       2.083534232752e-15      -1.455253545962e-16 
  560       3.383772121645e-10       1.445211374586e-12       2.468046156921e-12       0.000000000000e+00       4.697509841142e-14       2.098849210823e-15      -1.554668948222e-16 
  561       3.375305142688e-10       1.473453800420e-12       2.587479813532e-12       0.000000000000e+00       4.667333628500e-14       2.114790116535e-15      -1.653258583456e-16 
  562       3.366611802810e-10       1.502296813880e-12       2.703720900909e-12       0.000000000000e+00       4.637402639580e-14       2.131350713042e-15      -1.751013809946e-16 
  563       3.357697610885e-10       1.531730503046e-12       2.816700462478e-12       0.000000000000e+00       4.607714915837e-14       2.148524609041e-15      -1.847926009533e-16 
  564       3.348568171156e-10       1.561744760350e-12       2.926348986682e-12       0.000000000000e+00       4.578268421003e-14       2.166305257991e-15      -1.943986587980e-16 
  565       3.339229183677e-10       1.592329281635e-12       3.032596405186e-12       0.000000000000e+00       4.549061040653e-14       2.184685957336e-15      -2.039186975329e-16 
  566       3.329686444750e-10       1.623473565220e-12       3.135372091094e-12       0.000000000000e+00       4.520090581763e-14       2.203659847720e-15      -2.133518626261e-16 
  567       3.319945847366e-10       1.655166910958e-12       3.234604857158e-12       0.000000000000e+00       4.491354772278e-14       2.223219912211e-15      -2.226973020458e-16 
  568       3.310013381646e-10       1.687398419298e-12       3.330222953991e-12       0.000000000000e+00       4.462851260670e-14       2.243358975522e-15      -2.319541662958e-16 
  569       3.299895135276e-10       1.720156990346e-12       3.422154068279e-12       0.000000000000e+00       4.434577615506e-14       2.264069703226e-15      -2.411216084519e-16 
  570       3.289597293954e-10       1.753431322926e-12       3.510325320992e-12       0.000000000000e+00       4.406531325007e-14       2.285344600980e-15      -2.501987841975e-16 
  571       3.279126141825e-10       1.787209913641e-12       3.594663265598e-12       0.000000000000e+00       4.378709796613e-14       2.307176013747e-15      -2.591848518598e-16 
  572       3.268488061919e-10       1.821481055933e-12       3.675093886271e-12       0.000000000000e+00       4.351110356548e-14       2.329556125010e-15      -2.680789724456e-16 
  573       3.257689536598e-10       1.856232839146e-12       3.751542596108e-12       0.000000000000e+00       4.323730249377e-14       2.352476955997e-15      -2.768803096771e-16 
  574       3.246737147987e-10       1.891453147586e-12       3.823934235337e-12       0.000000000000e+00       4.296566637576e-14       2.375930364899e-15      -2.855880300285e-16 
  575       3.235637578422e-10       1.927129659581e-12       3.892193069529e-12       0.000000000000e+00       4.269616601088e-14       2.399908046091e-15      -2.942013027609e-16 
  576       3.224397610882e-10       1.963249846545e-12       3.956242787814e-12       0.000000000000e+00       4.242877136894e-14       2.424401529351e-15      -3.027192999594e-16 
  577       3.213024129437e-10       1.999800972034e-12       4.016006501086e-12       0.000000000000e+00       4.216345158569e-14       2.449402179083e-15      -3.111411965681e-16 
  578       3.201524119679e-10       2.036770090812e-12       4.071406740222e-12       0.000000000000e+00       4.190017495847e-14       2.474901193532e-15      -3.194661704265e-16 
  579       3.189904669170e-10       2.074144047911e-12       4.122365454289e-12       0.000000000000e+00       4.163890894188e-14       2.500889604009e-15      -3.276934023055e-16 
  580       3.178172967875e-10       2.111909477689e-12       4.168804008758e-12       0.000000000000e+00       4.137962014335e-14       2.527358274107e-15      -3.358220759433e-16 
  581       3.166336308606e-10       2.150052802894e-12       4.210643183717e-12       0.000000000000e+00       4.112227431881e-14       2.554297898926e-15      -3.438513780809e-16 
  582       3.154402087462e-10       2.188560233723e-12       4.247803172078e-12       0.000000000000e+00       4.086683636829e-14       2.581699004287e-15      -3.517804984988e-16 
  583       3.142377410158e-10       2.227417906936e-12       4.280217792230e-12       0.000000000000e+00       4.061327560487e-14       2.609551285042e-15      -3.596087632929e-16 
  584       3.130267899334e-10       2.266612308907e-12       4.307877519648e-12       0.000000000000e+00       4.036158171476e-14       2.637841603399e-15      -3.673360382881e-16 
  585       3.118078858321e-10       2.306129861285e-12       4.330787526749e-12       0.000000000000e+00       4.011174918730e-14       2.666555939052e-15      -3.749623357740e-16 
  586       3.105815662853e-10       2.345956781013e-12       4.348953568950e-12       0.000000000000e+00       3.986377207520e-14       2.695680044555e-15      -3.824876822587e-16 
  587       3.093483761366e-10       2.386079079438e-12       4.362381987893e-12       0.000000000000e+00       3.961764399210e-14       2.725199444314e-15      -3.899121185519e-16 
  588       3.081088675301e-10       2.426482561422e-12       4.371079714668e-12       0.000000000000e+00       3.937335810998e-14       2.755099433575e-15      -3.972356998479e-16 
  589       3.068635999404e-10       2.467152824452e-12       4.375054273028e-12       0.000000000000e+00       3.913090715672e-14       2.785365077404e-15      -4.044584958085e-16 
  590       3.056131402027e-10       2.508075257752e-12       4.374313782621e-12       0.000000000000e+00       3.889028341354e-14       2.815981209683e-15      -4.115805906459e-16 
  591       3.043580625427e-10       2.549235041388e-12       4.368866962203e-12       0.000000000000e+00       3.865147871250e-14       2.846932432090e-15      -4.186020832053e-16 
  592       3.030989486071e-10       2.590617145387e-12       4.358723132864e-12       0.000000000000e+00       3.841448443402e-14       2.878203113092e-15      -4.255230870484e-16 
  593       3.018363874932e-10       2.632206328837e-12       4.343892221250e-12       0.000000000000e+00       3.817929150432e-14       2.909777386926e-15      -4.323437305357e-16 
  594       3.005709757795e-10       2.673987139008e-12       4.324384762782e-12       0.000000000000e+00       3.794589039294e-14       2.941639152594e-15      -4.390641569099e-16 
  595       2.993033175553e-10       2.715943910455e-12       4.300211904881e-12       0.000000000000e+00       3.771427111023e-14       2.973772072840e-15      -4.456845243786e-16 
  596       2.980340244510e-10       2.758060764130e-12       4.271385410188e-12       0.000000000000e+00       3.748442320480e-14       3.006159573148e-15      -4.522050061970e-16 
  597       2.967637156683e-10       2.800321606494e-12       4.237917659787e-12       0.000000000000e+00       3.725633576107e-14       3.038784840721e-15      -4.586257907513e-16 
  598       2.954930180103e-10       2.842710128626e-12       4.199821656424e-12       0.000000000000e+00       3.702999739672e-14       3.071630823471e-15      -4.649470816411e-16 
  599       2.942225659111e-10       2.885209805335e-12       4.157111027732e-12       0.000000000000e+00       3.680539626017e-14       3.104680229007e-15      -4.711690977627e-16 
  600       2.929530014666e-10       2.927803894267e-12       4.109800029453e-12       0.000000000000e+00       3.658252002809e-14       3.137915523622e-15      -4.772920733918e-16 
  601       2.916849744640e-10       2.970475435020e-12       4.057903548656e-12       0.000000000000e+00       3.636135590288e-14       3.171318931277e-15      -4.833162582664e-16 
  602       2.904191424124e-10       3.013207248249e-12       4.001437106962e-12       0.000000000000e+00       3.614189061019e-14       3.204872432594e-15      -4.892419176699e-16 
  603       2.891561705724e-10       3.055981934783e-12       3.940416863766e-12       0.000000000000e+00       3.592411039633e-14       3.238557763836e-15      -4.950693325137e-16 
  604       2.878967319864e-10       3.098781874727e-12       3.874859619457e-12       0.000000000000e+00       3.570800102585e-14       3.272356415901e-15      -5.007987994205e-16 
  605       2.866415075088e-10       3.141589226581e-12       3.804782818640e-12       0.000000000000e+00       3.549354777897e-14       3.306249633305e-15      -5.064306308068e-16 
  606       2.853911858360e-10       3.184385926345e-12       3.730204553359e-12       0.000000000000e+00       3.528073544908e-14       3.340218413169e-15      -5.119651549662e-16 
  607       2.841464635363e-10       3.227153686630e-12       3.651143566319e-12       0.000000000000e+00       3.506954834024e-14       3.374243504209e-15      -5.174027161520e-16 
  608       2.829080450803e-10       3.269873995770e-12       3.567619254106e-12       0.000000000000e+00       3.485997026468e-14       3.408305405721e-15      -5.227436746602e-16 
  609       2.816766428709e-10       3.312528116931e-12       3.479651670411e-12       0.000000000000e+00       3.465198454023e-14       3.442384366568e-15      -5.279884069125e-16 
  610       2.804529772730e-10       3.355097087223e-12       3.387261529247e-12       0.000000000000e+00       3.444557398790e-14       3.476460384167e-15      -5.331373055392e-16 
  611       2.792377766444e-10       3.397561716807e-12       3.290470208180e-12       0.000000000000e+00       3.424072092928e-14       3.510513203479e-15      -5.381907794620e-16 
  612       2.780317773649e-10       3.439902588011e-12       3.189299751541e-12       0.000000000000e+00       3.403740718410e-14       3.544522315994e-15      -5.431492539769e-16 
  613       2.768357238674e-10       3.482100054433e-12       3.083772873653e-12       0.000000000000e+00       3.383561406765e-14       3.578466958715e-15      -5.480131708372e-16 
